,id,tweets,date_created
0,1156508893893275648,RT @voz_populi: Podemos e IU denuncian a ocho ministros por delitos en la Operación Chamartín https://t.co/qkyXmzHv5h,2019-07-31 10:16:21
1,1156508767934136321,RT @MujeresRtve: Nuestro pesar por la muerte de Mari Carmen Izquierdo pionera del periodismo deportivo en #rtve  . Ella abrió camino a tant…,2019-07-31 10:15:51
2,1156508688506589184,"RT @elespanolcom: #Investigación | Científicos españoles crean #embrioneshíbridos de humano y mono en China #Ciencia 
https://t.co/0Vu0UNXn…",2019-07-31 10:15:32
3,1156508626317656067,"RT @TheObjective_es: En la primera de las cuatro jornadas de huelga convocadas, Renfe ha cancelado 707 trenes coincidiendo con la operación…",2019-07-31 10:15:18
4,1156508475406635008,"RT @eldiarioes: ""Afilando los cuchillos"": iLe de Calle 13 habla de la canción que se ha convertido en el himno de las protestas en Puerto R…",2019-07-31 10:14:42
5,1156508416082362368,"RT @Teknautas: Un niño español de 7 años, medalla de bronce mundial en cálculo mental https://t.co/NEnaRlT9hA",2019-07-31 10:14:27
6,1156508098741358597,RT @ramonlobo: Supongo que la Operación Chamartín es un pelotazo para unos cuantos. Lo que me preocupa es el pelotazo diario en nuestros ba…,2019-07-31 10:13:12
7,1156479523560599553,Hello Python Central!,2019-07-31 08:19:39
8,1156258931246817280,Hello Python Central!,2019-07-30 17:43:06
9,1156248402264391680,"RT @eldiarioes: 1⃣ PSOE: 41,3%
2⃣ PP: 27,6%
3⃣ Unidas Podemos: 13,1%
4⃣ Ciudadanos: 12,3%
5⃣ Vox: 4,6%

Este sería el porcentaje de voto di…",2019-07-30 17:01:15
10,1156245050113871872,RT @washingtonpost: Perspective: Let’s have a gender-reveal party that reveals gender is a construct https://t.co/Z1uNk938C7,2019-07-30 16:47:56
11,1156076155096768512,"RT @EdPeriodismo: Ya está aquí, proyecto final de la promoción 33 de la Escuela de Periodismo UAM - El País.
Felicidades a todos los alumno…",2019-07-30 05:36:48
12,1115216338627198976,"RT @ramonlobo: ¿Seremos capaces los periodistas de limpiar nuestras propias cloacas, de separar el honesto del deshonesto, el profesional d…",2019-04-08 11:34:29
13,1108413073562308608,"RT @javisalas: Tras minutos y más minutos escuchando cada una de las barbaridades que dice cada personaje de Vox, Jesús Maraña y Joan Coscu…",2019-03-20 17:00:44
14,1102871288484425728,💪 https://t.co/2a97G6lAR0,2019-03-05 09:59:40
15,1098876058265419776,"RT @eldiarioCultura: ""Y cuando llegue el día del último viaje
y esté al partir la nave que nunca ha de tornar, 
me encontraréis a bordo, li…",2019-02-22 09:24:03
16,1098179925352304642,"RT @elpais_fem: “Se te está corriendo el rímel”, le espeta sarcástica la duquesa de Marlborough a un emperifollado conde de Oxford en una e…",2019-02-20 11:17:52
17,1090900645597642752,RT @fnelida: A los periodistas de Efe que fueron detenidos por cinco funcionarios del Sebin con armas largas se los llevaron desde el hotel…,2019-01-31 09:12:36
18,1090622064980082689,"RT @marikazetari: Por cierto, todo mi apoyo también a las y los periodistas afectados por el ERE De Playground y Buzzfeed. Hay que leer a @…",2019-01-30 14:45:37
19,1090188989175422976,"RT @el_pais: Ni todos los jóvenes tienen aspiraciones académicas, ni todos los trabajos requieren una titulación universitaria. ""Entonces,…",2019-01-29 10:04:44
20,1089905886800371712,"RT @CEARefugio: ¡Buenas noticias! Sierra Leona prohíbe ""con efecto inmediato"" la mutilación genital femenina, una de las prácticas que obli…",2019-01-28 15:19:47
21,1088005178048024576,"RT @miriampalomita: Hola, soy periodista. Tal vez me conozcas de anteriores éxitos como:
-No tengo que saberlo todo, no soy la Wikipedia
-N…",2019-01-23 09:27:03
22,1087733633539080194,Porque lo que ha defraudado #CristianoRonaldo no es importante. Si echa de menos al Real Madrid eso ya es otro tema. https://t.co/cCVs1c5Jw8,2019-01-22 15:28:02
23,1087713694576971776,@palzaga Gracias por el aviso. He estado a punto de darle🤦‍♀️,2019-01-22 14:08:48
24,1087713140983382016,📽️  Gran noticia para el cine español. Quien no haya visto aún #Madre de #Rodrigosorogoyen está a tiempo. #OscarNoms https://t.co/MiSzSkqMjA,2019-01-22 14:06:36
25,1087312110386900992,"RT @eldiarioCultura: ""En tiempos de engaño universal, decir la verdad es un acto revolucionario""
George Orwell
#BuenosDías https://t.co/c4K…",2019-01-21 11:33:03
26,1087285569707745280,"RT @Guerraeterna: El taxi no es sector público, aunque esté regulado. No son funcionarios, sino autónomos cuyas licencias se venden en un m…",2019-01-21 09:47:35
27,1087269768015552512,"@Nosolopam Todos deberíamos ver #NoSoloDuelenLosGolpes Es un monólogo sincero, realista y que te hace replantearte… https://t.co/wWbz9n8QzF",2019-01-21 08:44:47
28,1086688076888502274,"RT @NachoCarretero: Pablo Ibar ha sido declarado culpable sin una sola prueba física (ADN, huellas, sangre), ni un solo testigo fiable y ni…",2019-01-19 18:13:21
29,1086201666767126529,"RT @PepaBueno: Una calle para Ana Orantes. Su asesinato fue un aldabonazo, muchos entendieron, a costa de su vida, qué es la violencia de g…",2019-01-18 10:00:32
30,1085575149615751168,"RT @NeurociruMIR: Me hacen falta 40 estudiantes de medicina para una encuesta sobre mi especialidad 

Dad RT por favor!!! 

Envío por DM",2019-01-16 16:30:59
31,1083686974718988288,Resulta fácil hablar de incentivar la natalidad o de medidas para la conciliación sin tener ni idea del tema. Esta… https://t.co/bNDvzOXRIW,2019-01-11 11:28:03
32,1082686660062728192,"RT @albertobarret5: Mal día para el periodismo, @NoticiasCuatro desaperece y @PlayGrounder sufrirá un ERE.
El mayor enemigo del periodismo…",2019-01-08 17:13:09
33,1076049294673760256,"RT @ramonlobo: Decir que en el asesinato de Laura no tiene nada que ver el hecho de ser mujer no es solo machista, es de imbéciles machistas",2018-12-21 09:38:38
34,1074963534323294208,Hola @elespanolcom El 16 de diciembre publicasteis esta noticia sobre la desaparición de #LauraLuelmo Me gustaría s… https://t.co/m7vHQchJmO,2018-12-18 09:44:13
35,1074960823481786369,"@Miguel__Lorente escribe y recuerda que mientras las mujeres tengamos que tomar medidas para protegernos, estos mac… https://t.co/FX5AOUVFwA",2018-12-18 09:33:26
36,1074768782785216512,RT @paulaboneti: NOS MATAN,2018-12-17 20:50:20
37,1073536273866985472,"RT @24h_tve: .@Madrid_tve Decenas de periodistas se concentran ante el Tribunal Supremo bajo el lema ""No hay Democracia sin periodismo"" #Ca…",2018-12-14 11:12:47
38,1072507900210360320,"RT @IkerMoran_: Holi compis de agencias de comunicación. Consejos del tito Iker: cosas que nos molestan a los periodistas:
1. Dar por hecho…",2018-12-11 15:06:24
39,1069560789797875712,"RT @ramonlobo: El éxito de Vox es un fracaso colectivo. De la derecha tradicional que ha blanqueado su discurso y de la izquierda, perdida…",2018-12-03 11:55:38
40,1067839199850713089,RT @aventurasaber: NCI Educación es un programa semanal de ámbito iberoamericano dedicado al conocimiento  @NCINoticias   https://t.co/Sle4…,2018-11-28 17:54:39
41,1065970454337339393,Sobre las marcas que deja la guerra pero también sobre el perdón. Excombatientes argentinos y británicos de la Guer… https://t.co/yYTRGs1QVL,2018-11-23 14:08:55
42,1064447132642549760,"https://t.co/C80E3cvY9M
""La esquinada ubicación y el carácter poco reivindicativo de sus habitantes dejan fuera de… https://t.co/ev22xVWfPe",2018-11-19 09:15:47
43,1060592865758322688,RT @MSNBC: BREAKING: White House aide grabs and tries to physically remove a microphone from CNN Correspondent Jim Acosta during a contenti…,2018-11-08 18:00:18
44,1060569406319849472,Hoy hemos entrevistado a @ViolaSofia para @NCINoticias Esta noche abre el concierto de @monlaferte y mañana tocará… https://t.co/VXMNMBf4Uz,2018-11-08 16:27:05
45,1060129687991660545,RT @AP_APAlmeria: La UNESCO lanza el Observatorio de Periodistas Asesinados https://t.co/Gj4Ua86p1Q https://t.co/z4cB7NM5DE,2018-11-07 11:19:48
46,1056880915266322433,"Seguimos trabajando, ahora, para dar voz a los pacientes con diabetes. #DiaMundialDiabetes https://t.co/Z0mJASag7V",2018-10-29 12:10:20
47,1052951888696619009,"RT @salvadostv: Seguro que nos ha leído en el Marca. Díganos algo, @marianorajoy. https://t.co/7B2nSlMbK8",2018-10-18 15:57:47
48,1052923387234934784,RT @plenaiandalucia: Andalucía será la primera Comunidad Autónoma  en la que todas las personas con discapacidad intelectual podrán votar.…,2018-10-18 14:04:32
49,1052523407122866177,👏👏👏👏👏  #gastronomia #Almeria https://t.co/BNL5G9FwYy,2018-10-17 11:35:09
50,1052194954083102720,RT @aventurasaber: Colaboración con la Televisión Educativa Iberoamericana  @NCINoticias https://t.co/es6ZrdAsTM @la2_tve https://t.co/fD4T…,2018-10-16 13:50:00
51,1051791068243644416,"✍️  #PiedadBonet @LouisaMayAlcott @BrunaHusky #IsabelMellado #JuliaNavarro @SarahLarkWriter Diferentes épocas, géne… https://t.co/HlkPAVLWLz",2018-10-15 11:05:06
52,1050311359412473856,RT @NCINoticias: Este año el #DiaMundialSaludMental pone el foco en los jóvenes. Un tema sobre el que profundizamos con Nel Anxelu González…,2018-10-11 09:05:16
53,1049645298753122306,RT @A_Valenzuela: Desde que estoy embarazada he tenido que decir que no a muchos trabajos de presentadora de eventos y a rodajes. No aguant…,2018-10-09 12:58:35
54,1049590932872552448,"RT @NCINoticias: Esta semana en NCI Educación:
📍 La #SaludMental en espacios como el instituto o la universidad. @noalestigma @consaludment…",2018-10-09 09:22:33
55,1049214482826895360,"@BelliRamirez Buenos días Belli, soy Noelia Carrión periodista de la Televisión Iberoamericana. ¿Podría facilitarme… https://t.co/Ac6GhxTyQ3",2018-10-08 08:26:40
56,1049198645122420736,"RT @rosamariaartal: La periodista búlgara Victoria Marinova ha sido hallada violada y asesinada, informan medios locales. Investigaba casos…",2018-10-08 07:23:44
57,1048181536460328961,"RT @elpais_inter: ENTREVISTA | Nadia Murad, activista yazidí recién galardonada con el Premio Nobel de la Paz. Murad conversó con EL PAÍS e…",2018-10-05 12:02:07
58,1048149929317863424,"@MIAnimacion Buenos días, soy Noelia Carrión periodista de la Televisión Iberoamericana. ¿Podrían facilitarme un nº… https://t.co/wADIOFmYZ1",2018-10-05 09:56:31
59,1047765661072744448,@SaveChildrenEs denuncia los abusos sexuales en la infancia con #RompoelSilencio y pide que se cree una fiscalía es… https://t.co/fXd3QFyz4N,2018-10-04 08:29:34
60,1047757085897678848,RT @WWFespana: ¡Hoy es el #DiaMundialDeLosAnimales! Compartimos el planeta con una variedad enorme de especies de animales y hoy es el día…,2018-10-04 07:55:30
61,1047050463537967106,Hoy comienza #NCIEducación👏  Seguimos trabajando para dar visibilidad a la cultura científica y educativa de Iberoa… https://t.co/SVzc85gSg3,2018-10-02 09:07:38
62,1045621962725347328,¿Qué está pasando con la justicia española que está fallando a las víctimas de violencia de género? ¿En qué se ampa… https://t.co/Q0rlFwRi5I,2018-09-28 10:31:17
63,1045611565402263553,"RT @MedicosdelMundo: Hoy, 28 de septiembre, se celebra el Día Internacional por la despenalización del aborto, denominado en España como Dí…",2018-09-28 09:49:58
64,1045251604415500290,"RT @PDICIENCIA: La @Plenainclusion llega a las universidades gracias a entidades como la @Fundacion_ONCE @ujaen, @Univcordoba @unicompluten…",2018-09-27 09:59:36
65,1044958652099186688,RT @NCINoticias: Pablo Ibar lleva 24 años preso y 16 de ellos esperando en el corredor de la muerte. Este es el caso que sienta la base de…,2018-09-26 14:35:31
66,1044554491947814912,"RT @NCINoticias: La compañera @Noelia_Carrion9 entrevistó a Cheli Blasco, Coordinadora Círculo de Familias en duelo, sobre cómo se aborda d…",2018-09-25 11:49:32
67,1042422146486677504,🔵  Visibilicemos algo tan natural como dar el pecho (en el deporte y en cualquier ámbito profesional)👏   #maternidad https://t.co/27VOVlTpMn,2018-09-19 14:36:21
68,1042371672962215936,Decepcionada con este titular de @elmundoes sobre el asesinato de #CeliaBarquin ¿Es posible un poco menos de empatí… https://t.co/dBrNdPKCDM,2018-09-19 11:15:47
69,1042073328683507712,"RT @NCINoticias: Nel Anxelu González Zapico, presidente de @consaludmental, estará en NCI con motivo del Día Mundial de la #SaludMental par…",2018-09-18 15:30:17
70,1041653341422583808,Noticias que te alegran el día😄  #Westworld   #AaronPaul https://t.co/m2J5NBJen0,2018-09-17 11:41:24
71,1041621537126854658,RT @AdrianaRecio_: Entrevista a @paulaboneti sobre #Roedores en @elconfidencial: «el hecho de que tú no sepas cómo preguntar y yo no sepa q…,2018-09-17 09:35:01
72,1040238625458450433,La Confederación @Autismo_Espana ha presentado un manual para que los medios de comunicación tratemos de una forma… https://t.co/VypLEfXpc1,2018-09-13 13:59:49
73,1039423343160647680,RT @Barriolasletras: Si quieres que las frases de  escritoras  españolas  se queden de forma permanente en las calles del Barrio de las Let…,2018-09-11 08:00:11
74,1038020188384440320,"@patriflorp Buenas tardes Patricia, soy Noelia Carrión, de la Televisión Iberoamericana. Te entrevistamos en Valenc… https://t.co/mkzLoxHREh",2018-09-07 11:04:33
75,1037687458660532229,"RT @MadridDestino: El próximo martes 11, Ramón Paso estrena ""Otelo a juicio"" en  @fernangomezCCV. Una revisión del clásico de Shakespeare,…",2018-09-06 13:02:24
76,1037671855304441856,RT @NCINoticias: Hoy la compañera @Noelia_Carrion9 ha entrevistado a @NachoCarretero. El periodista español estará presentando en nuestro p…,2018-09-06 12:00:23
77,1035504887981854722,"RT @NCINoticias: La próxima semana en NCI:
Investigadores Mohamed Mostajo (de @UofCalifornia y @CdeCBo) y Juan Sebastián Osorio (de @CdeC_C…",2018-08-31 12:29:38
78,1035141481772797952,"RT @publico_es: La otra cara de comprar bebés y alquilar úteros 

Por @anaisbernal https://t.co/UR2FuXsMI7",2018-08-30 12:25:35
79,1035107421046427648,RT @elpais_cultura: El premio reconoce la capacidad de Almudena Grandes para “crear una obra literaria centrada en la mujer y en la histori…,2018-08-30 10:10:15
80,1034722925327339520,RT @ramonlobo: El trabajo de los periodistas no consiste en repetir las mentiras sino en confrontarlas con datos para desactivarlas. Esto d…,2018-08-29 08:42:24
81,1034349736810164224,"RT @ONUMedioAmb: Mira en esta infografía 6 factores que amenazan la calidad del #agua.
En la #SemanadelAgua en Suecia se buscarán solucione…",2018-08-28 07:59:29
82,1032211834860957698,Con muchas ganas de conocer 'Roedores' allí estaré @paulaboneti https://t.co/dO10UbJKe5,2018-08-22 10:24:13
83,1031899042303754240,RT @Emiliodelape: Imprescindible este artículo  para conocer como Grecia pasa de ser un protectorado a ser un protectorado y continúa siend…,2018-08-21 13:41:18
84,1031462594899456002,RT @Madridonasangre: URGE! Seguimos con el 0- en alerta roja. Os necesitamos.!! A- y B- tb en alerta. Consulta tu punto +cercano en https:/…,2018-08-20 08:47:00
85,1025039305390149635,"RT @anaisbernal: ¿Por qué, a pesar de estar en libertad provisional, un miembro de La Manada decide ampliar su historial delictivo y robar?…",2018-08-02 15:23:09
86,1023202466203136000,"@mjiastedalegria El problema está en que, con su videoclip por ejemplo, esta persona muestra estereotipos de la cul… https://t.co/VGHWYt2Zzs",2018-07-28 13:44:12
87,1023201276606246913,"RT @ramonlobo: Los periodistas no podemos exigir que se prohiban Facebook,Twitter o Google por competencia desleal. Tampoco los taxistas co…",2018-07-28 13:39:29
88,1023116412049674240,"RT @elcultural: Emily Bronte, 200 años de cumbres y versos https://t.co/E93Kf9MkRZ https://t.co/Cumc1HEGvF",2018-07-28 08:02:15
89,1023115663316082688,RT @ramonlobo: Documentos oficiales de la universidad muestran que las convalidaciones de Casado se hicieron irregularmente https://t.co/bI…,2018-07-28 07:59:17
90,1022498229257232384,RT @Cinema23Oficial: ¡Estos son los cineastas #iberoamericanos que forman parte de los 13 nominados al Premio Kutxabank-New Directors en @s…,2018-07-26 15:05:49
91,1022490630684061697,El Tribunal Europeo de Justicia ha decidido que los organismos modificados mediante la técnica de edición genética… https://t.co/rIaUjWLTQT,2018-07-26 14:35:37
92,1022479145085927424,"Acabo de descubrir el proyecto @malqueridadice que, en otros temas, está dando visibilidad a mujeres que sufrieron… https://t.co/ofdLqzcIMs",2018-07-26 13:49:59
93,1022471456536645633,Impactantes los datos de este informe👉 Seis de cada 10 menores de 20 años y cuatro de cada 10 chicas justifican que… https://t.co/vAPkxclOQS,2018-07-26 13:19:26
94,1022428430179229701,"RT @minisashas: ¿Queréis cocinarnos al vapor, @metro_madrid? La línea 5 parece una sauna y, más allá de lo incómodo, da mucho asco.",2018-07-26 10:28:28
95,1022383761835610113,RT @NCINoticias: Hoy se estrena #Filoctetes en el marco del @Festival_Merida. Adaptación de @Jordi_Casanovas dirigida por Antonio Simón que…,2018-07-26 07:30:58
96,1021783779306860551,"RT @AP_APAlmeria: Laos, no Lao. Recomendación de la @Fundeu a #periodistas.
https://t.co/Ive56bAHic",2018-07-24 15:46:51
97,1021682797461872640,RT @ivan4dic: Me encantan las gráficas manipuladas para alterar la percepción de los datos. Tanto que las voy a ir recopilando en este hilo,2018-07-24 09:05:35
98,1021389197591089153,"RT @NCINoticias: Su hija, su marido, su antigua psicóloga, su ex-jefe…. personas a las que @gabrielawiener entrevistó para saber que piensa…",2018-07-23 13:38:55
99,1019597391803174912,RT @RevistaNegrxs: Hace 100  años nació Nelson Mandela.  Un Hermano sudafricano que luchó contra el apartheid y que aún persiste su legado…,2018-07-18 14:58:56
100,1019524574633963522,RT @Anacronicos: #TalDiaComoHoy de 1817 moría #JaneAusten una de las grandes escritoras británicas de la #literatura universal y autora ent…,2018-07-18 10:09:35
101,1019226081495322624,No todos los días tienes la oportunidad de hacer entrevistas tan interesantes. Espero llegar a tener tu vitalidad… https://t.co/cC33KiXfLC,2018-07-17 14:23:28
102,1019165829110394881,"RT @NCINoticias: ¿Qué es el pensamiento computacional? ¿Qué papel juega en la educación? ¿Cómo puede evaluarse esta habilidad? @J_MorenoL,…",2018-07-17 10:24:03
103,1019128527222968320,¿Cómo está la competencia lectora de los alumnos de primaria en España? @CarmenTovarSanc directora del @educaINEE c… https://t.co/SLc97nOFwi,2018-07-17 07:55:50
104,1017746958864257024,@paulaboneti Qué maravilla.,2018-07-13 12:25:58
105,1014907827478061057,"Desde Madrid os mando un abrazo compañeros @pesefe @GretaAira y @ghlorenzo Vais a hacer un gran trabajo en Almagro,… https://t.co/3AWOEtmBsF",2018-07-05 16:24:16
106,1014898344479592449,RT @elcultural: La eurocámara rechaza la reforma de los derechos de autor. El texto tendrá que ser debatido y volverá a votarse en septiemb…,2018-07-05 15:46:35
107,1014798761560813568,@ahedysia @ANYTEMAA,2018-07-05 09:10:53
108,1014772714308034560,RT @europapress: Guatemala eleva a 115 los muertos y a 332 los desaparecidos por la erupción del volcán de Fuego https://t.co/kMdhl178zQ,2018-07-05 07:27:23
109,1014610230666317825,La mejor forma de acabar un miércoles: con la obra #Eltratamiento del @teatrokamikaze Gran trabajo ppr parte de tod… https://t.co/PYJ7xTmKj7,2018-07-04 20:41:44
110,1014536207915802624,"Interesante conocer cómo apuestan los museos y teatros por las redes sociales, no solo para mostrar lo que hacen si… https://t.co/Hc9DVSPaWa",2018-07-04 15:47:35
111,1014513412464930816,https://t.co/I1cSJ0MePL ¿Para cuándo un día del orgullo hetero? Una pena que estos comentarios aún estén normalizad… https://t.co/SMTeMZCGWi,2018-07-04 14:17:00
112,1014499681433505792,"@TamaraLibertad @ibe_tv @NCINoticias No nos hemos podido despedir @TamaraLibertad Ha sido un placer conocerte, espe… https://t.co/JcG37xRA1q",2018-07-04 13:22:27
113,1014449225260773376,RT @AdorianaRei: En el 1º #podcast de ANYTEMA hablamos del rol con el que se representa en los #videojuegos a los personajes #LGTBIQ: Trace…,2018-07-04 10:01:57
114,1012721948172922880,"RT @materia_ciencia: El biólogo español Francisco Ayala, expulsado de la Universidad de California por acoso sexual. La institución retira…",2018-06-29 15:38:22
115,1012644354924609536,"RT @NCINoticias: 📷La escritora y periodista peruana @gabrielawiener publica #DicenDeMi (@Estonoesberlin), un #libro en el que reconstruye s…",2018-06-29 10:30:02
116,1012589591742877696,"RT @HoyPorHoy: Ayer se inauguró el Orgullo. Dice @manueljabois: ""Creo que es el momento de que el Orgullo vaya a dónde hace más falta. Hay…",2018-06-29 06:52:26
117,1012337054741655554,#UnaPersonaComoYo #StopRacismo https://t.co/J9Y7gVAFWu,2018-06-28 14:08:56
118,1012267873228730368,"RT @magcedonia: Somos las travestis
Somos las maricas
Somos las bolleras
Somos las locas
Somos las de la pluma

Recuerda homonormativo. Tu…",2018-06-28 09:34:02
119,1011952635291881472,"RT @pikaramagazine: La superviviente d #LaManada: “Igual q no bromeamos con enfermedades,no deberíamos bromear sobre una violación. Es inde…",2018-06-27 12:41:24
120,1011193978329366528,"RT @MujeresRtve: Cuando las cadenas te ofrezcan las primeras palabras en exclusiva de #LaManada, párate a pensar que hay una mujer agredida…",2018-06-25 10:26:46
121,1009798703178244096,@musicavena junto al @Hospital12deOct  ya está demostrando científicamente los beneficios de la música en pacientes… https://t.co/4fma9adRGa,2018-06-21 14:02:26
122,1009429345411174400,"RT @ctxt_es: Hoy es un buen día para leer nuestro editorial. ""No es solo una cuestión de solidaridad sino también de cumplimiento de la leg…",2018-06-20 13:34:44
123,1007267646683996160,Una ardua votación y más de 20 horas. Enhorabuena a las argentinas que llevan luchando por este derecho tanto tiemp… https://t.co/MRH7PhV3ye,2018-06-14 14:24:55
124,1007189405696774144,RT @HoyPorHoy: Las mujeres en Argentina llevan toda la noche en vela. Están esperando a que sus diputados aprueben una ley que descriminali…,2018-06-14 09:14:01
125,1006901581739016192,"La cuestión no es si Pedro Sánchez está tranquilo, la cuestión es esta es la mejor forma de generar confianza en un… https://t.co/UQ5VAb4aKI",2018-06-13 14:10:19
126,1006837647594180608,RT @yesallwomen: 'Imagine if men were as disgusted with rape as they are with periods'  #YesAllWomen https://t.co/ABMd7ca1Du,2018-06-13 09:56:15
127,1006792853421543424,"RT @minisashas: Cuando Argentina despierte hoy, irá a votar por primera vez la legalización del aborto, que hoy está dentro de su Código Pe…",2018-06-13 06:58:16
128,1006186138007166977,"""En Colombia se diagnostican cada año cerca de 5.000 mujeres con cáncer de cuello de útero"". Una de las razones por… https://t.co/XDp7sLro7f",2018-06-11 14:47:23
129,1005778781964001280,"RT @ainaraguezuraga: El periódico @abc_es debería pedir disculpas por este artículo de hoy sobre las ministras, especialmente por este lame…",2018-06-10 11:48:42
130,1005003266680344576,"RT @gitanos_org: Os presentamos #GitanasEnEstéreo, una campaña con la que queremos derribar estereotipos e iniciar un movimiento de apoyo y…",2018-06-08 08:27:05
131,1004756377246593024,@pepitaseditora ¡Gracias a vosotros! Un saludo.,2018-06-07 16:06:02
132,1004751439946764289,"Hoy he tenido la oportunidad de entrevistar a una mujer, quizá desconocida para algunos, que renunció a su propia v… https://t.co/SriZJih8Sp",2018-06-07 15:46:25
133,1004656529247744000,"RT @NCINoticias: En una entrevista para NCI, el astronauta Pedro Duque reflexionaba sobre la falta de inversión en #ciencia: «a la gente se…",2018-06-07 09:29:16
134,1004005812229099520,"RT @BrunaHusky: Qué maravilla!!!! Sol Gallego, directora de El País! No hay candidato mejor. ¡Una periodista magnífica a la cabeza del peri…",2018-06-05 14:23:33
135,1003947072121397254,"RT @RequenaAguilar: Hoy cuento la historia de Luis, un chico que reconoce que hace cuatro años abusó sexualmente de una amiga: ""Pensé que s…",2018-06-05 10:30:09
136,1003604823357427712,"RT @eldiarioes: 👉🏼 ""Cuando me muera, lo cuentas si quieres, pero no antes""

Tras la muerte de Álvaro Lapuerta, Ignacio Escolar (@iescolar)…",2018-06-04 11:50:10
137,1002861943676395520,RT @jordievole: Por primera vez en una toma de posesión de un presidente de gobierno ni crucifijo ni biblia encima de la mesa. Detalles.,2018-06-02 10:38:14
138,1002504288717942784,Seguid contando la ciencia como lo hacéis. ¡Enhorabuena! @PDICIENCIA https://t.co/fwSINVTdg1,2018-06-01 10:57:02
139,1001702771500953605,"RT @CdItve: Los Consejos de Informativos exigimos la destitución inmediata del presidente de RTVE, José Antonio Sánchez, tras reconocer que…",2018-05-30 05:52:06
140,1001392342300061696,RT @ramonlobo: Moción de censura: @PSOE quiere gobernar para que se le vea; @CiudadanosCs quiere elecciones porque se cree las encuestas; e…,2018-05-29 09:18:34
141,1000688889739268096,"RT @amnistiamadrid: La carrera toca a su fin y l@s ganador@s ya reciben sus medallas...with you #yemen, con vosotr@s, no os olvidamos. Y ĢR…",2018-05-27 10:43:17
142,1000514696385089537,"RT @PepaBueno: Para no desviar el foco de lo esencial, hay que leer atentamente a Soledad Gallego-Díaz https://t.co/H76dUiXEbY",2018-05-26 23:11:06
143,999907688665440256,RT @CdItve: Ya es #ViernesNegro5 Los partidos pueden evitar un sexto viernes negro si la semana que viene pulen el acuerdo alcanzado como s…,2018-05-25 06:59:05
144,998136389379162112,"No al ""parirás con dolor"". https://t.co/K3KDqoM9vn",2018-05-20 09:40:34
145,997442359767064576,RT @No_Sin_Mujeres: #No_Sin_Mujeres Acabamos de superar las 400 firmas verificadas de hombres que se comprometen públicamente a no particip…,2018-05-18 11:42:44
146,996710308742868994,"RT @MSF_Prensa: ""Ayer lunes, nuestros equipos realizaron más de 30 intervenciones quirúrgicas; algunas de ellas con dos o tres pacientes en…",2018-05-16 11:13:50
147,992072242036133888,"""Las culturas nacionales [...] se han convertido en un arma estratégica para el desarrollo sostenible"".… https://t.co/33vEOazhOX",2018-05-03 16:03:48
148,991240062024257536,RT @AlexHerranz: Cuando te ordenan que quites el plano de un niño en un comedor social porque “eso no pasa en España”... #AsíSeManipula #SO…,2018-05-01 08:57:01
149,989590529754189825,RT @loveoflesbian: #yositecreo #NOesNO https://t.co/GOQf4Sy4hz,2018-04-26 19:42:22
150,989435943546511360,"RT @almuariza: ▶️Atención a esto. Hoy ha nacido una plataforma de mujeres en #RTVE. 
Queremos una tele innovadora, de calidad y con perspec…",2018-04-26 09:28:06
151,984381191322263554,RT @NCINoticias: 💫¿Cuáles son los retos del futuro de los viajes tripulados? Lo cuenta el #astronauta español Pedro Duque (@astro_duque) en…,2018-04-12 10:42:19
152,984377047563800577,"RT @ibe_tv: 'Brazadas de superación', una #exposición que recoge momentos de la vida de Ionan, un niño que padece #discapacidad visual, Sín…",2018-04-12 10:25:51
153,978627359770382342,RT @aprensamadrid: La Asociación de la Prensa de Madrid defiende el derecho de https://t.co/dHPKjj3SWX de difundir informaciones veraces y…,2018-03-27 13:38:39
154,975794055945781248,"RT @NCINoticias: La banda @IZALmusic acaba de publicar #Autoterapia, su cuarto disco de estudio. Salimos a la calle para transmitir al quin…",2018-03-19 18:00:06
155,975744330475491328,"@snchez_cristina Buenas tardes Cristina, soy Noelia Carrión, periodista de la Televisión Iberoamericana. ¿Podrías f… https://t.co/1WfYaO1HLG",2018-03-19 14:42:31
156,974681864526090240,#Stopbulos https://t.co/ANaI76vjLC,2018-03-16 16:20:39
157,974580941376098304,RT @el_pais: Editorial | Ninguna pena (puede que ni siquiera la de muerte) será consuelo suficiente para los padres de un menor asesinado.…,2018-03-16 09:39:37
158,973308657285980161,RT @AntonioMaestre: Eduardo Inda y Pedro j.Ramirez están difundiendo odio en sus panfletos. Y no podemos quedarnos callados. https://t.co/8…,2018-03-12 21:24:01
159,972797349956382720,#CARRERAPORLAESPERANZA https://t.co/b38icjuNoV,2018-03-11 11:32:16
160,972762436859293696,RT @el_pais: Las razones por las que este movimiento feminista está provocando tanta irritación en algunos hombres https://t.co/6491gnz0bw…,2018-03-11 09:13:32
161,972469641896394753,RT @mrsahuquillo: Interesantisimo debate y muy enriquecedor con las alumnas del curso de periodismo con perspectiva de género de la @EdPeri…,2018-03-10 13:50:04
162,971753649075638272,"RT @ManuelaCarmena: El objetivo se ha conseguido. Se trata no solo de reivindicar la igualdad real, sino de enfrentarse a la necesidad de c…",2018-03-08 14:24:58
